,id,emotion_1,emotion_2
7221,COCO_train2014_000000452471.jpg,Anticipation,Engagement
7222,COCO_train2014_000000473125.jpg,Engagement,
7223,COCO_train2014_000000225870.jpg,Disconnection,Sadness
7224,2kxt6aalvzns648b55.jpg,Sadness,
7225,COCO_train2014_000000254177.jpg,Confidence,Disquietment
7226,frame_42neudah4ftg125u.jpg,Engagement,
7227,COCO_val2014_000000156572.jpg,Anticipation,Engagement
7228,COCO_train2014_000000026905.jpg,Engagement,
7229,COCO_train2014_000000258240.jpg,Happiness,Peace
7230,frame_eno250o55ljjjydp.jpg,Excitement,Happiness
7231,COCO_train2014_000000330752.jpg,Engagement,
7232,COCO_train2014_000000382881.jpg,Affection,Confidence
7233,897wr0zfqtwwn4i7gh.jpg,Annoyance,Disapproval
7234,COCO_train2014_000000407246.jpg,Anticipation,Engagement
7235,COCO_train2014_000000276671.jpg,Anticipation,Engagement
7236,COCO_train2014_000000198084.jpg,Anticipation,Confidence
7237,frame_j1fvjm0rvv832k1a.jpg,Happiness,
7238,COCO_train2014_000000324708.jpg,Anticipation,Fear
7239,COCO_val2014_000000537270.jpg,Disconnection,
7240,COCO_train2014_000000428663.jpg,Anticipation,
7241,COCO_train2014_000000387606.jpg,Anticipation,Happiness
7242,COCO_val2014_000000522778.jpg,Anticipation,Engagement
7243,frame_d0bpwyae4mpvei42.jpg,Happiness,Pleasure
7244,COCO_val2014_000000103496.jpg,Engagement,Excitement
7245,COCO_train2014_000000529964.jpg,Anticipation,Engagement
7246,COCO_train2014_000000073584.jpg,Confidence,Engagement
7247,COCO_train2014_000000393826.jpg,Pleasure,
7248,frame_hihzfritv62awp4m.jpg,Engagement,Peace
7249,frame_hl9b4i6pw0mpnyqi.jpg,Engagement,
7250,frame_43xd01zhbspavnob.jpg,Engagement,
7251,COCO_train2014_000000244157.jpg,Anticipation,
7252,COCO_val2014_000000063791.jpg,Confidence,Engagement
7253,COCO_train2014_000000519685.jpg,Engagement,Excitement
7254,frame_3grkxm3c2j85p25a.jpg,Engagement,
7255,frame_jsv6bywzmyxruh7z.jpg,Anticipation,Engagement
7256,frame_k8f7898lb180fqyv.jpg,Engagement,
7257,COCO_train2014_000000394532.jpg,Sensitivity,
7258,COCO_train2014_000000181511.jpg,Confidence,Engagement
7259,sun_bcoqmwkbejtflfhw.jpg,Anticipation,Confidence
7260,COCO_train2014_000000007782.jpg,Anticipation,Confidence
7261,COCO_train2014_000000477672.jpg,Engagement,
7262,frame_h6ds523wdtxslzlx.jpg,Peace,
7263,COCO_train2014_000000399399.jpg,Anticipation,Happiness
7264,COCO_val2014_000000506471.jpg,Confidence,Engagement
7265,COCO_train2014_000000220770.jpg,Excitement,
7266,COCO_train2014_000000556709.jpg,Disconnection,Engagement
7267,COCO_train2014_000000197663.jpg,Pleasure,
7268,sun_avisnxmtneacondp.jpg,Confidence,Engagement
7269,COCO_val2014_000000182362.jpg,Anticipation,Engagement
7270,COCO_train2014_000000198993.jpg,Confidence,
7271,COCO_train2014_000000495489.jpg,Anticipation,Engagement
7272,axm6e68oyex1if7mif.jpg,Anticipation,Disapproval
7273,COCO_val2014_000000505157.jpg,Confidence,Engagement
7274,COCO_train2014_000000549284.jpg,Excitement,
7275,frame_gma6cc2d3p5yvic8.jpg,Doubt/Confusion,
7276,COCO_train2014_000000484091.jpg,Anticipation,Engagement
7277,COCO_train2014_000000155519.jpg,Pleasure,
7278,COCO_val2014_000000564276.jpg,Anticipation,Engagement
7279,frame_cwyxahgbij3estub.jpg,Embarrassment,Sadness
7280,COCO_val2014_000000480536.jpg,Affection,Anticipation
7281,COCO_train2014_000000412277.jpg,Happiness,
7282,COCO_train2014_000000553284.jpg,Engagement,Fatigue
7283,COCO_train2014_000000229787.jpg,Happiness,
7284,frame_78pq5paj55li5pxv.jpg,Disconnection,
7285,COCO_val2014_000000212573.jpg,Disconnection,
7286,COCO_val2014_000000544272.jpg,Anticipation,Confidence
7287,COCO_train2014_000000036281.jpg,Doubt/Confusion,
7288,COCO_val2014_000000199764.jpg,Confidence,Engagement
7289,frame_datfpbrlaqg6xpih.jpg,Engagement,
7290,COCO_val2014_000000166344.jpg,Anticipation,Confidence
7291,COCO_val2014_000000164366.jpg,Anticipation,Confidence
7292,COCO_train2014_000000194000.jpg,Confidence,Engagement
7293,COCO_train2014_000000022650.jpg,Confidence,Esteem
7294,COCO_train2014_000000373444.jpg,Excitement,
7295,COCO_train2014_000000549910.jpg,Anticipation,Happiness
7296,COCO_train2014_000000136184.jpg,Yearning,
7297,eklcju2q0c5kcw1b8m.jpg,Disapproval,Sympathy
7298,eib1tkawb8o0fnixe5.jpg,Doubt/Confusion,Sadness
7299,frame_2kovxmw5w0864olj.jpg,Engagement,
7300,COCO_train2014_000000524557.jpg,Excitement,
7301,frame_ifzjky5vufty7ozi.jpg,Pleasure,
7302,COCO_train2014_000000516931.jpg,Engagement,
7303,COCO_train2014_000000082039.jpg,Fatigue,
7304,COCO_val2014_000000215787.jpg,Engagement,
7305,COCO_train2014_000000124306.jpg,Engagement,Happiness
7306,COCO_train2014_000000493742.jpg,Disquietment,
7307,COCO_train2014_000000478532.jpg,Anticipation,Confidence
7308,frame_9e917ca0dshdtf9e.jpg,Engagement,
7309,COCO_train2014_000000060769.jpg,Confidence,Happiness
7310,COCO_train2014_000000147960.jpg,Confidence,Engagement
7311,COCO_train2014_000000161228.jpg,Engagement,Pleasure
7312,COCO_train2014_000000523220.jpg,Disconnection,Sadness
7313,COCO_train2014_000000302838.jpg,Confidence,
7314,COCO_train2014_000000090925.jpg,Disapproval,
7315,COCO_val2014_000000572210.jpg,Engagement,Excitement
7316,COCO_val2014_000000226377.jpg,Confidence,Engagement
7317,sun_aqnroqlfmcxdupfl.jpg,Engagement,
7318,COCO_train2014_000000032722.jpg,Happiness,
7319,frame_0y953d9q3x0g4fgs.jpg,Disconnection,Pleasure
7320,COCO_train2014_000000360211.jpg,Engagement,
7321,frame_amfyqa3jxec7hay5.jpg,Engagement,
7322,COCO_train2014_000000494833.jpg,Anticipation,
7323,COCO_train2014_000000315476.jpg,Anticipation,Engagement
7324,COCO_train2014_000000009451.jpg,Confidence,Excitement
7325,COCO_train2014_000000502504.jpg,Engagement,
7326,COCO_train2014_000000429643.jpg,Anticipation,Excitement
7327,COCO_val2014_000000054796.jpg,Confidence,Disquietment
7328,frame_c9dpvz55ho77c37m.jpg,Engagement,
7329,frame_3hompollvp6gc1t1.jpg,Engagement,
7330,COCO_train2014_000000116074.jpg,Engagement,Happiness
7331,COCO_train2014_000000260359.jpg,Yearning,
7332,COCO_train2014_000000294850.jpg,Yearning,
7333,COCO_val2014_000000482242.jpg,Affection,Esteem
7334,COCO_train2014_000000470381.jpg,Confidence,
7335,COCO_train2014_000000308488.jpg,Engagement,Excitement
7336,COCO_train2014_000000259371.jpg,Yearning,
7337,COCO_val2014_000000112022.jpg,Anticipation,
7338,frame_0pe5t9h7wdm282m4.jpg,Engagement,
7339,COCO_train2014_000000289621.jpg,Engagement,
7340,frame_cema00fkc9l7d439.jpg,Anticipation,Engagement
7341,COCO_val2014_000000250917.jpg,Engagement,
7342,COCO_train2014_000000399970.jpg,Excitement,Happiness
7343,frame_b216qr8n9tqo9rxd.jpg,Engagement,
7344,COCO_val2014_000000486118.jpg,Happiness,
7345,COCO_val2014_000000154884.jpg,Confidence,Happiness
7346,COCO_val2014_000000075032.jpg,Anticipation,Confidence
7347,COCO_train2014_000000492417.jpg,Confidence,
7348,COCO_train2014_000000260223.jpg,Anticipation,
7349,COCO_train2014_000000268133.jpg,Affection,
7350,COCO_train2014_000000207215.jpg,Engagement,Happiness
7351,COCO_val2014_000000141779.jpg,Disconnection,
7352,COCO_train2014_000000319902.jpg,Anticipation,
7353,frame_7tddsmmn3zt3ne4f.jpg,Disconnection,
7354,COCO_train2014_000000420649.jpg,Excitement,Happiness
7355,COCO_train2014_000000090149.jpg,Engagement,Happiness
7356,frame_kqw2e93js3ujwbn2.jpg,Engagement,
7357,COCO_train2014_000000180087.jpg,Confidence,Engagement
7358,COCO_train2014_000000278115.jpg,Anticipation,Engagement
7359,COCO_val2014_000000543347.jpg,Anticipation,Confidence
7360,COCO_train2014_000000581667.jpg,Excitement,Pleasure
7361,COCO_train2014_000000086530.jpg,Engagement,Happiness
7362,frame_g8j4dp63ngnoxrmi.jpg,Anticipation,Engagement
7363,COCO_train2014_000000402505.jpg,Yearning,
7364,6mkj33grmhr3cisr4l.jpg,Disconnection,Fatigue
7365,frame_f2mfop0dirditdm6.jpg,Happiness,
7366,68y6tdu7bwkpmpwmnz.jpg,Anticipation,Excitement
7367,COCO_train2014_000000370963.jpg,Engagement,
7368,COCO_train2014_000000266908.jpg,Anticipation,Pleasure
7369,COCO_train2014_000000434916.jpg,Anticipation,Confidence
7370,COCO_val2014_000000565395.jpg,Peace,
7371,COCO_train2014_000000063365.jpg,Anticipation,Engagement
7372,COCO_train2014_000000278315.jpg,Anticipation,
7373,COCO_train2014_000000170432.jpg,Engagement,
7374,COCO_val2014_000000091527.jpg,Anticipation,Engagement
7375,5wmo8okmodernciqm8.jpg,Confidence,Excitement
7376,COCO_train2014_000000464650.jpg,Engagement,Peace
7377,frame_fxka3fvbjydhi00r.jpg,Engagement,
7378,COCO_train2014_000000239873.jpg,Sensitivity,
7379,frame_0vo15c2w0h8mk97t.jpg,Embarrassment,
7380,COCO_train2014_000000575601.jpg,Engagement,
7381,frame_ipdrnqshvo5znsg9.jpg,Engagement,
7382,COCO_val2014_000000214454.jpg,Disconnection,Engagement
7383,frame_bao7ado04s3d7tba.jpg,Engagement,
7384,COCO_train2014_000000122157.jpg,Confidence,Engagement
7385,COCO_train2014_000000326811.jpg,Anticipation,
7386,COCO_train2014_000000430417.jpg,Happiness,
7387,COCO_train2014_000000505701.jpg,Anticipation,Engagement
7388,COCO_train2014_000000382032.jpg,Anticipation,
7389,COCO_train2014_000000136145.jpg,Peace,Sensitivity
7390,COCO_train2014_000000307426.jpg,Confidence,Disconnection
7391,COCO_train2014_000000367982.jpg,Anticipation,Engagement
7392,frame_dev8ghffh29ap7l5.jpg,Disconnection,
7393,COCO_train2014_000000074081.jpg,Doubt/Confusion,Fatigue
7394,COCO_train2014_000000341905.jpg,Happiness,
7395,frame_6qu1qzjcl04ddbyv.jpg,Confidence,Fear
7396,frame_jyuud02xybjkgsdb.jpg,Confidence,Excitement
7397,COCO_val2014_000000238410.jpg,Confidence,Excitement
7398,COCO_train2014_000000152871.jpg,Engagement,Pleasure
7399,85b23nlue2d2v3pjwa.jpg,Anticipation,Disconnection
7400,COCO_val2014_000000247014.jpg,Sympathy,
7401,COCO_train2014_000000125814.jpg,Engagement,
7402,COCO_val2014_000000096711.jpg,Disconnection,
7403,COCO_train2014_000000249489.jpg,Pleasure,
7404,COCO_train2014_000000190382.jpg,Confidence,Excitement
7405,frame_j4asgvpdjt60vwag.jpg,Anticipation,Engagement
7406,COCO_val2014_000000478522.jpg,Confidence,Engagement
7407,COCO_val2014_000000127516.jpg,Confidence,Embarrassment
7408,COCO_train2014_000000135045.jpg,Engagement,Peace
7409,6uab8ilx77ild3ldjm.jpg,Disconnection,Fatigue
7410,COCO_train2014_000000496636.jpg,Affection,Happiness
7411,COCO_train2014_000000386601.jpg,Doubt/Confusion,
7412,COCO_train2014_000000263385.jpg,Happiness,
7413,COCO_train2014_000000184215.jpg,Excitement,Happiness
7414,COCO_train2014_000000443834.jpg,Confidence,Engagement
7415,COCO_val2014_000000182715.jpg,Confidence,Engagement
7416,0pi76encopun7rt7m6.jpg,Happiness,Pleasure
7417,COCO_train2014_000000493959.jpg,Confidence,Disconnection
7418,COCO_train2014_000000179460.jpg,Engagement,Pleasure
7419,frame_3rkmkx3hcdk5yphe.jpg,Engagement,Pleasure
7420,frame_j9c6kfossjgercxn.jpg,Happiness,Peace
7421,frame_35sl7my0cr80plwq.jpg,Engagement,
7422,COCO_train2014_000000187644.jpg,Anticipation,Confidence
7423,frame_14heaf10th5xav1w.jpg,Engagement,
7424,COCO_train2014_000000544107.jpg,Confidence,Engagement
7425,COCO_train2014_000000019394.jpg,Engagement,Excitement
7426,COCO_train2014_000000361454.jpg,Engagement,
7427,COCO_val2014_000000534516.jpg,Annoyance,Disapproval
7428,sun_aihpdfituarmevbb.jpg,Engagement,Happiness
7429,COCO_train2014_000000064170.jpg,Anticipation,Fatigue
7430,COCO_val2014_000000133963.jpg,Engagement,
7431,COCO_train2014_000000392177.jpg,Anticipation,Excitement
7432,COCO_val2014_000000208995.jpg,Engagement,
7433,COCO_train2014_000000217297.jpg,Confidence,Engagement
7434,COCO_train2014_000000179319.jpg,Engagement,Happiness
7435,frame_635vuane61hagne0.jpg,Engagement,
7436,COCO_train2014_000000468284.jpg,Affection,Anticipation
7437,frame_dzi5thkkaxn4i4r5.jpg,Engagement,
7438,frame_4ixhzbp9xb6l7c74.jpg,Engagement,
7439,COCO_train2014_000000484912.jpg,Engagement,
7440,frame_99m5ohjm83nfvwg8.jpg,Confidence,Esteem
7441,frame_kl1b9bnp3ehp4hgd.jpg,Anticipation,Disconnection
7442,COCO_train2014_000000581326.jpg,Excitement,Happiness
7443,5l8yidhk1ysonn4a30.jpg,Engagement,Happiness
7444,frame_hk954aktag77pz8q.jpg,Engagement,
7445,COCO_train2014_000000353370.jpg,Anticipation,
7446,COCO_train2014_000000359029.jpg,Confidence,Disconnection
7447,COCO_train2014_000000266880.jpg,Happiness,
7448,COCO_train2014_000000381154.jpg,Excitement,Happiness
7449,frame_lf7wtxtd6fy7cl83.jpg,Engagement,
7450,COCO_train2014_000000398817.jpg,Confidence,
7451,COCO_val2014_000000190014.jpg,Affection,Happiness
7452,COCO_train2014_000000026720.jpg,Engagement,Pleasure
7453,frame_32y0gudn65d2bh73.jpg,Aversion,
7454,COCO_train2014_000000492466.jpg,Confidence,
7455,COCO_train2014_000000075322.jpg,Engagement,
7456,frame_hlxdy6f9osj5m8z1.jpg,Peace,Sensitivity
7457,COCO_val2014_000000219201.jpg,Anticipation,Engagement
7458,COCO_train2014_000000390675.jpg,Confidence,Excitement
7459,COCO_train2014_000000391351.jpg,Engagement,
7460,COCO_train2014_000000297370.jpg,Excitement,
7461,COCO_train2014_000000146599.jpg,Disapproval,
7462,COCO_train2014_000000549166.jpg,Engagement,
7463,COCO_val2014_000000524436.jpg,Affection,Excitement
7464,COCO_train2014_000000134077.jpg,Confidence,Engagement
7465,sun_aadekavvmhrksnic.jpg,Engagement,Excitement
7466,COCO_val2014_000000566923.jpg,Pain,Suffering
7467,COCO_train2014_000000259338.jpg,Anticipation,Engagement
7468,COCO_train2014_000000146324.jpg,Doubt/Confusion,Excitement
7469,COCO_train2014_000000223014.jpg,Anticipation,Confidence
7470,COCO_train2014_000000063812.jpg,Excitement,
7471,frame_4gn6qxa9cbcqpna3.jpg,Engagement,
7472,COCO_train2014_000000187277.jpg,Happiness,
7473,COCO_train2014_000000382638.jpg,Engagement,
7474,COCO_train2014_000000068223.jpg,Engagement,
7475,COCO_train2014_000000462477.jpg,Disconnection,
7476,COCO_train2014_000000566690.jpg,Engagement,Happiness
7477,frame_axtxo764t06zyilo.jpg,Annoyance,Anticipation
7478,COCO_train2014_000000151124.jpg,Anticipation,Peace
7479,COCO_train2014_000000334171.jpg,Anticipation,Sensitivity
7480,COCO_train2014_000000327724.jpg,Anticipation,
7481,frame_7soyv0m9hbg4pmph.jpg,Engagement,Excitement
7482,COCO_val2014_000000066190.jpg,Anticipation,Engagement
7483,frame_f9763g6mw4ngkb3p.jpg,Engagement,
7484,COCO_train2014_000000014960.jpg,Anticipation,
7485,COCO_train2014_000000342787.jpg,Engagement,
7486,COCO_train2014_000000042921.jpg,Disconnection,Fatigue
7487,cx2acxg91fbwfoy5p3.jpg,Annoyance,Engagement
7488,COCO_train2014_000000551717.jpg,Anticipation,Confidence
7489,frame_a4fmpoitqgzbprii.jpg,Affection,
7490,frame_h8jphb78cmjr2df1.jpg,Engagement,
7491,frame_bx5r9hkuz0dpqpxz.jpg,Anticipation,Engagement
7492,COCO_train2014_000000061459.jpg,Engagement,Happiness
7493,COCO_train2014_000000450700.jpg,Excitement,
7494,5pstls8j8nw53d8req.jpg,Confidence,Engagement
7495,frame_coke8k69suw4oxbw.jpg,Anticipation,Esteem
7496,COCO_train2014_000000280829.jpg,Engagement,
7497,frame_hmhsgsp12iujbyb8.jpg,Esteem,
7498,COCO_train2014_000000166997.jpg,Confidence,Excitement
7499,frame_bz5k33acy362oc8i.jpg,Anticipation,Engagement
7500,COCO_train2014_000000320763.jpg,Anticipation,
7501,COCO_train2014_000000280122.jpg,Confidence,
7502,frame_4accgv1t96yrjtzl.jpg,Engagement,
7503,COCO_train2014_000000551023.jpg,Engagement,Excitement
7504,COCO_train2014_000000291366.jpg,Anticipation,Confidence
7505,COCO_train2014_000000228045.jpg,Excitement,
7506,COCO_train2014_000000027050.jpg,Anticipation,Confidence
7507,COCO_train2014_000000351298.jpg,Engagement,
7508,COCO_val2014_000000210522.jpg,Sympathy,
7509,frame_2wlzvcwq7wkue7vb.jpg,Engagement,Excitement
7510,frame_98evin2tr6toc54v.jpg,Affection,Happiness
7511,frame_lt09640wu7cc8l7n.jpg,Affection,Engagement
7512,COCO_train2014_000000245598.jpg,Fear,
7513,frame_3ugqa5mam3rmt8he.jpg,Affection,Engagement
7514,frame_68zudjgqgyzndj6i.jpg,Engagement,Sympathy
7515,COCO_val2014_000000180130.jpg,Anticipation,Confidence
7516,COCO_train2014_000000528712.jpg,Engagement,
7517,frame_eri2tfho02ccfzpp.jpg,Disconnection,
7518,COCO_train2014_000000392270.jpg,Confidence,Happiness
7519,COCO_val2014_000000264961.jpg,Engagement,
7520,COCO_train2014_000000043248.jpg,Engagement,
7521,frame_5ial01gzl3iyi8mf.jpg,Engagement,
7522,248zgmvoca1170sxvb.jpg,Affection,Happiness
7523,COCO_train2014_000000340441.jpg,Sensitivity,
7524,frame_555cy2hn2h71788m.jpg,Engagement,Happiness
7525,frame_87rxfz8nrl2hqhy6.jpg,Happiness,
7526,frame_4bwfa1vtlxsg5lro.jpg,Disconnection,
7527,COCO_train2014_000000127629.jpg,Annoyance,Disapproval
7528,COCO_train2014_000000352185.jpg,Yearning,
7529,COCO_val2014_000000099218.jpg,Anticipation,Happiness
7530,frame_fzhmlvb41hb7zxnl.jpg,Engagement,
7531,COCO_train2014_000000142428.jpg,Anticipation,Engagement
7532,COCO_train2014_000000379865.jpg,Anticipation,Engagement
7533,COCO_train2014_000000472309.jpg,Peace,
7534,COCO_train2014_000000015816.jpg,Engagement,
7535,frame_kz19g1axm8ca1jvd.jpg,Anticipation,Engagement
7536,COCO_train2014_000000112337.jpg,Pleasure,
7537,COCO_train2014_000000201184.jpg,Confidence,Happiness
7538,COCO_train2014_000000181829.jpg,Anticipation,
7539,dx5vhcsqs3symylim6.jpg,Annoyance,Engagement
7540,COCO_train2014_000000054905.jpg,Confidence,Excitement
7541,COCO_train2014_000000026310.jpg,Anticipation,Engagement
7542,COCO_train2014_000000528117.jpg,Disquietment,Fatigue
7543,COCO_val2014_000000530061.jpg,Engagement,Peace
7544,COCO_train2014_000000562876.jpg,Confidence,Engagement
7545,COCO_train2014_000000520039.jpg,Engagement,Excitement
7546,COCO_train2014_000000302102.jpg,Confidence,Happiness
7547,COCO_train2014_000000234903.jpg,Excitement,Happiness
7548,COCO_train2014_000000150164.jpg,Doubt/Confusion,
7549,COCO_train2014_000000431178.jpg,Engagement,
7550,COCO_train2014_000000543263.jpg,Peace,Pleasure
7551,frame_jpdtrc77nskd5fe8.jpg,Engagement,Happiness
7552,frame_i9q4ibmc736m4kx7.jpg,Engagement,
7553,COCO_train2014_000000508092.jpg,Anticipation,Excitement
7554,COCO_train2014_000000376366.jpg,Engagement,
7555,frame_0zx3pv73vbbuhv4r.jpg,Anticipation,Happiness
7556,COCO_train2014_000000158786.jpg,Engagement,Pleasure
7557,COCO_train2014_000000284349.jpg,Confidence,Engagement
7558,COCO_train2014_000000372198.jpg,Excitement,Happiness
7559,ganhrce2edip06w7an.jpg,Anger,Annoyance
7560,COCO_train2014_000000372357.jpg,Happiness,
7561,b165k6xzdog54lqw0q.jpg,Annoyance,
7562,COCO_train2014_000000422020.jpg,Excitement,
7563,COCO_train2014_000000455565.jpg,Engagement,
7564,COCO_train2014_000000265796.jpg,Anticipation,
7565,COCO_train2014_000000282069.jpg,Pleasure,
7566,frame_gb26sie68pneorqa.jpg,Engagement,
7567,frame_fqdfb49fcwd0ujsm.jpg,Disconnection,
7568,COCO_train2014_000000186205.jpg,Peace,Yearning
7569,COCO_train2014_000000038266.jpg,Confidence,Engagement
7570,COCO_train2014_000000147718.jpg,Anticipation,
7571,COCO_train2014_000000550617.jpg,Confidence,Engagement
7572,COCO_train2014_000000477782.jpg,Confidence,Engagement
7573,COCO_train2014_000000426088.jpg,Affection,Anticipation
7574,COCO_train2014_000000367552.jpg,Anticipation,
7575,COCO_train2014_000000538653.jpg,Confidence,Engagement
7576,COCO_train2014_000000279647.jpg,Affection,Engagement
7577,COCO_train2014_000000004567.jpg,Excitement,
7578,COCO_val2014_000000558510.jpg,Sympathy,
7579,COCO_train2014_000000161451.jpg,Fatigue,
7580,COCO_train2014_000000147459.jpg,Confidence,Engagement
7581,frame_9t3amxmyfakclt41.jpg,Happiness,Pleasure
7582,COCO_train2014_000000185127.jpg,Engagement,Excitement
7583,frame_dc6ljph2e4k088gc.jpg,Happiness,Peace
7584,COCO_train2014_000000443413.jpg,Anticipation,Engagement
7585,COCO_train2014_000000424533.jpg,Anticipation,
7586,COCO_val2014_000000117674.jpg,Disconnection,Engagement
7587,frame_10v4pzuktacd6ovb.jpg,Engagement,
7588,COCO_val2014_000000243989.jpg,Confidence,Esteem
7589,COCO_train2014_000000333127.jpg,Engagement,Excitement
7590,frame_k3y9u03x6d3wqtpj.jpg,Engagement,Peace
7591,COCO_train2014_000000548172.jpg,Engagement,Happiness
7592,COCO_val2014_000000530313.jpg,Anticipation,Engagement
7593,COCO_train2014_000000250630.jpg,Yearning,
7594,COCO_val2014_000000265879.jpg,Happiness,
7595,COCO_val2014_000000243980.jpg,Anticipation,Engagement
7596,COCO_train2014_000000328161.jpg,Engagement,Excitement
7597,COCO_train2014_000000453787.jpg,Confidence,Engagement
7598,COCO_train2014_000000004442.jpg,Sadness,Suffering
7599,COCO_val2014_000000077222.jpg,Excitement,Happiness
7600,boqou7w5q728xl9yjn.jpg,Confidence,Engagement
7601,frame_jlmudby257kipbla.jpg,Engagement,
7602,COCO_train2014_000000104588.jpg,Engagement,Peace
7603,COCO_train2014_000000474424.jpg,Confidence,
7604,COCO_val2014_000000237071.jpg,Anticipation,
7605,COCO_val2014_000000117527.jpg,Anticipation,Excitement
7606,COCO_val2014_000000224358.jpg,Anticipation,Confidence
7607,COCO_val2014_000000255274.jpg,Anticipation,Confidence
7608,sun_ambfhzrjyjwifhkx.jpg,Confidence,Peace
7609,COCO_train2014_000000251009.jpg,Confidence,Engagement
7610,COCO_train2014_000000310890.jpg,Sensitivity,
7611,COCO_train2014_000000397664.jpg,Anticipation,
7612,COCO_train2014_000000312439.jpg,Confidence,Engagement
7613,COCO_train2014_000000244476.jpg,Happiness,Peace
7614,COCO_train2014_000000247718.jpg,Anticipation,Engagement
7615,COCO_val2014_000000569437.jpg,Confidence,Excitement
7616,frame_389g9za6chovl6mc.jpg,Engagement,
7617,COCO_train2014_000000167243.jpg,Excitement,
7618,COCO_val2014_000000491008.jpg,Affection,Esteem
7619,frame_iuqrr2dhooxbiqf9.jpg,Engagement,
7620,COCO_train2014_000000165291.jpg,Happiness,Sympathy
7621,frame_gbna7d698inn5a89.jpg,Engagement,
7622,frame_4y7vyz6reqf6fwb0.jpg,Engagement,
7623,COCO_train2014_000000455369.jpg,Engagement,Peace
7624,COCO_train2014_000000171648.jpg,Sensitivity,
7625,frame_hs3epvh7gtshl0dc.jpg,Engagement,Peace
7626,COCO_train2014_000000405246.jpg,Anticipation,
7627,frame_1rberfi22ffd348n.jpg,Engagement,
7628,COCO_train2014_000000390792.jpg,Engagement,
7629,COCO_train2014_000000249869.jpg,Excitement,
7630,frame_i1oaixa4xrd2cnt3.jpg,Confidence,
7631,COCO_train2014_000000414320.jpg,Confidence,Engagement
7632,COCO_train2014_000000100647.jpg,Confidence,Engagement
7633,COCO_train2014_000000423875.jpg,Engagement,
7634,frame_ehuavrh6h8mjtnr6.jpg,Confidence,Excitement
7635,COCO_train2014_000000566897.jpg,Engagement,
7636,COCO_train2014_000000345302.jpg,Engagement,
7637,COCO_val2014_000000156341.jpg,Anticipation,Confidence
7638,COCO_val2014_000000161011.jpg,Engagement,
7639,8xgcbrq6nuhbhyy2xo.jpg,Disconnection,Fatigue
7640,frame_dgvzheloufr7ws7b.jpg,Confidence,Engagement
7641,COCO_train2014_000000398397.jpg,Engagement,Esteem
7642,COCO_train2014_000000131487.jpg,Happiness,
7643,COCO_val2014_000000037783.jpg,Anticipation,Disconnection
7644,COCO_train2014_000000055303.jpg,Anticipation,Engagement
7645,1lc8jscnjjkpu1ngpo.jpg,Happiness,
7646,COCO_train2014_000000215553.jpg,Anticipation,Confidence
7647,frame_0n8eilwg8bd9urfl.jpg,Engagement,
7648,COCO_train2014_000000444445.jpg,Anticipation,Engagement
7649,COCO_train2014_000000027041.jpg,Engagement,
7650,frame_gcljev1rc1il5p60.jpg,Excitement,Happiness
7651,COCO_train2014_000000284472.jpg,Anticipation,Confidence
7652,COCO_train2014_000000559522.jpg,Confidence,Excitement
7653,frame_8ak8i26awh8mn62p.jpg,Confidence,Engagement
7654,COCO_train2014_000000327970.jpg,Anticipation,
7655,frame_fj6hi8cc8h3e5mun.jpg,Disconnection,Peace
7656,COCO_train2014_000000400190.jpg,Excitement,Happiness
7657,COCO_train2014_000000503871.jpg,Surprise,
7658,COCO_train2014_000000313129.jpg,Engagement,Happiness
7659,frame_8c1f6u16rhib26ma.jpg,Doubt/Confusion,Engagement
7660,COCO_train2014_000000050178.jpg,Confidence,Excitement
7661,COCO_train2014_000000282671.jpg,Anticipation,
7662,frame_68niyinnffvl2weq.jpg,Happiness,Peace
7663,frame_hqs6x2lckplq9p6l.jpg,Engagement,
7664,6reefjdxo7w7dtba2b.jpg,Fatigue,Peace
7665,COCO_train2014_000000340321.jpg,Engagement,
7666,frame_fb4ds980n16epnem.jpg,Disconnection,
7667,COCO_train2014_000000103251.jpg,Anticipation,Confidence
7668,COCO_train2014_000000310751.jpg,Peace,Sensitivity
7669,COCO_val2014_000000231879.jpg,Affection,Engagement
7670,COCO_train2014_000000526522.jpg,Doubt/Confusion,
7671,COCO_train2014_000000037039.jpg,Happiness,
7672,COCO_val2014_000000160933.jpg,Happiness,
7673,COCO_train2014_000000523332.jpg,Engagement,
7674,COCO_train2014_000000139932.jpg,Happiness,
7675,COCO_train2014_000000080332.jpg,Anticipation,Confidence
7676,b1sh8anafq7o1wozfl.jpg,Happiness,Pleasure
7677,COCO_train2014_000000082228.jpg,Excitement,Happiness
7678,COCO_val2014_000000248953.jpg,Confidence,Engagement
7679,COCO_train2014_000000052086.jpg,Engagement,
7680,COCO_train2014_000000301128.jpg,Sensitivity,
7681,frame_58xlhrbfr16m7bsu.jpg,Anticipation,Engagement
7682,frame_3etbqk45fdlnr5s7.jpg,Engagement,
7683,COCO_train2014_000000195677.jpg,Engagement,Happiness
7684,COCO_val2014_000000542676.jpg,Affection,Happiness
7685,frame_41pgdfa9k89lep6n.jpg,Anticipation,Engagement
7686,COCO_train2014_000000287666.jpg,Sensitivity,
7687,frame_f4rtow7c3nkat12o.jpg,Engagement,
7688,COCO_train2014_000000251496.jpg,Doubt/Confusion,Engagement
7689,COCO_train2014_000000467145.jpg,Happiness,Peace
